Bane Id;Bane;Banestrekning Id;Banestrekning;Status;Prioritet;Fra Km;Til Km;Delstrekning Id;Delstrekning;LOKSTATUS;LOKFRAKM;LOKTILKM;Stasjonsmidt;STASJON;Stasjon kortnavn;Banesjef;Område;BANEFRAKM;BANETILKM
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21130;Nelaug stasjon;I DRIFT;280.695;282.003;281.41;SANN;nel;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00001;Nelaug - Helldalsmo;I DRIFT;282.003;288.272;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21140;Helldalsmo stasjon;I DRIFT;288.272;289.727;289.25;SANN;hdm;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00002;Helldalsmo - Herefoss;I DRIFT;289.727;305.026;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21170;Herefoss stasjon;I DRIFT;305.026;306.524;306.03;SANN;hrf;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00003;Herefoss - Fidjetun;I DRIFT;306.524;312.828;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21180;Fidjetun stasjon;I DRIFT;312.828;314.23;313.69;SANN;fid;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00004;Fidjetun - Oggevatn;I DRIFT;314.23;324.61;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21190;Oggevatn stasjon;I DRIFT;324.61;326.04;325.54;SANN;ogv;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00005;Oggevatn - Grovane;I DRIFT;326.04;344.542;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21210;Grovane stasjon;I DRIFT;344.542;345.887;345.25;SANN;grv;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00006;Grovane - Vennesla;I DRIFT;345.887;349.594;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21241;Vennesla stasjon;I DRIFT;349.594;350.764;350.16;SANN;vnl;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00007;Vennesla - Langemyr;I DRIFT;350.764;359.1;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21260;Langemyr stasjon;I DRIFT;359.1;360.843;359.96;SANN;lmy;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00008;Langemyr - Dalane;I DRIFT;360.843;361.26;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21270;Dalane stasjon;I DRIFT;361.26;362.546;362.1;SANN;dne;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-00009;Dalane - Kristiansand;I DRIFT;362.546;364.627;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2120;(Nelaug) - Kristiansand;I DRIFT;3;282.003;368.229;2120-21300;Kristiansand stasjon;I DRIFT;364.627;368.229;365.29;SANN;krs;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00001;Kristiansand - Nodeland;I DRIFT;368.229;373.213;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21754;Nodeland stasjon;I DRIFT;373.213;376.151;375.29;SANN;ndl;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00002;Nodeland - Breland;I DRIFT;376.151;384.691;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21760;Breland stasjon;I DRIFT;384.691;385.571;385.1;SANN;brl;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00003;Breland - Marnardal;I DRIFT;385.571;401.198;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21780;Marnardal stasjon;I DRIFT;401.198;402.93;402.02;SANN;mdl;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00004;Marnardal - Audnedal;I DRIFT;402.93;418.874;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21800;Audnedal stasjon;I DRIFT;418.874;420.231;419.34;SANN;aud;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00005;Audnedal - Snartemo;I DRIFT;420.231;428.116;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21810;Snartemo stasjon;I DRIFT;428.116;429.321;428.85;SANN;sna;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00006;Snartemo - Sandvatn;I DRIFT;429.321;441.863;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21820;Sandvatn stasjon;I DRIFT;441.863;442.942;442.19;SANN;svt;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00007;Sandvatn - Gyland;I DRIFT;442.942;452.974;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21840;Gyland stasjon;I DRIFT;452.974;453.879;453.53;SANN;gyl;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00008;Gyland - Bjørkevoll;I DRIFT;453.879;459.993;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21850;Bjørkevoll stasjon;I DRIFT;459.993;462.76;461.48;SANN;bvo;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00009;Bjørkevoll - Sira;I DRIFT;462.76;468.099;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22030;Sira stasjon;I DRIFT;468.099;469.705;468.63;SANN;sir;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00010;Sira - Moi;I DRIFT;469.705;476.606;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22046;Moi stasjon;I DRIFT;476.606;477.957;477.24;SANN;moi;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00011;Moi - Heskestad;I DRIFT;477.957;490.505;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22050;Heskestad stasjon;I DRIFT;490.505;491.437;491.09;SANN;hsk;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00012;Heskestad - Ualand;I DRIFT;491.437;496.948;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22060;Ualand stasjon;I DRIFT;496.948;498.72;498.15;SANN;ual;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00013;Ualand - Helleland;I DRIFT;498.72;510.633;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22090;Helleland stasjon;I DRIFT;510.633;511.754;511.29;SANN;hll;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-00014;Helleland - Egersund;I DRIFT;511.754;525.107;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-22120;Egersund stasjon;I DRIFT;525.107;526.581;525.56;SANN;egs;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2130;(Kristiansand) - Egersund;I DRIFT;3;368.229;526.581;2130-21751;Suldal stasjon (NEDLAGT);NEDLAGT;;;367.99;SANN;sul;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00001;Egersund - Hellvik;I DRIFT;526.581;532.076;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22140;Hellvik stasjon;I DRIFT;532.076;533.142;532.7;SANN;hev;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00002;Hellvik - Ogna;I DRIFT;533.142;540.303;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22170;Ogna stasjon;I DRIFT;540.303;541.421;540.84;SANN;ogn;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00003;Ogna - Brusand;I DRIFT;541.421;544.097;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22180;Brusand stasjon;I DRIFT;544.097;545.277;544.77;SANN;brs;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00004;Brusand - Vigrestad;I DRIFT;545.277;548.967;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22190;Vigrestad stasjon;I DRIFT;548.967;550.238;549.75;SANN;vig;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00005;Vigrestad - Varhaug;I DRIFT;550.238;555.273;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22200;Varhaug stasjon;I DRIFT;555.273;556.935;555.77;SANN;vhg;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00006;Varhaug - Nærbø;I DRIFT;556.935;560.233;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22210;Nærbø stasjon;I DRIFT;560.233;561.985;561.16;SANN;nbø;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00007;Nærbø - Bryne;I DRIFT;561.985;568.077;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22230;Bryne stasjon;I DRIFT;568.077;570.196;569.3;SANN;bry;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00008;Bryne - Klepp;I DRIFT;570.196;573.442;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22240;Klepp stasjon;I DRIFT;573.442;574.695;573.94;SANN;klp;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00009;Klepp - Ganddal;I DRIFT;574.695;579.806;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22250;Ganddal stasjon;I DRIFT;579.806;581.228;580.55;SANN;gan;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00010;Ganddal - Sandnes;I DRIFT;581.228;582.597;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22260;Sandnes stasjon;I DRIFT;582.597;583.918;583.45;SANN;sas;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00011;Sandnes - Stavanger;I DRIFT;583.918;597.785;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22270;Forus stasjon  (NEDLAGT);NEDLAGT;587.752;589.057;588.41;SANN;fus;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00012;Forus - Hinna  (NEDLAGT);NEDLAGT;589.057;590.952;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22290;Hinna stasjon  (NEDLAGT);NEDLAGT;590.952;592.999;592.55;SANN;hin;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-00013;Hinna - Stavanger  (NEDLAGT);NEDLAGT;592.999;596.223;;USANN;;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2220;(Egersund) - Stavanger;I DRIFT;2;526.581;598.767;2220-22340;Stavanger stasjon;I DRIFT;597.785;598.767;598.7;SANN;stv;Sørlandsbanen Vest;Område Sør;56.163;598.767
B08;Sørlandsbanen;2270;Ganddal godsterminal;I DRIFT;5;577.761;579.587;2270-22248;Ganddal godsterminal;I DRIFT;577.761;579.587;578.886;SANN;ggt;Sørlandsbanen Vest;Område Sør;56.163;598.767
B32;Tinnosbanen;1800;(Hjuksebø) - Tinnoset;I DRIFT;5;135.849;175.22;1800-00001;Hjuksebø - Notodden;I DRIFT;135.849;144.874;;USANN;;Sørlandsbanen Øst;Område Sør;135.849;175.22
B32;Tinnosbanen;1800;(Hjuksebø) - Tinnoset;I DRIFT;5;135.849;175.22;1800-18060;Notodden stasjon;I DRIFT;144.874;146.26;145.72;SANN;ntd;Sørlandsbanen Øst;Område Sør;135.849;175.22
B32;Tinnosbanen;1800;(Hjuksebø) - Tinnoset;I DRIFT;5;135.849;175.22;1800-00002;Notodden - Tinnoset;IKKE REG;146.26;174.392;;USANN;;Sørlandsbanen Øst;Område Sør;135.849;175.22
B32;Tinnosbanen;1800;(Hjuksebø) - Tinnoset;I DRIFT;5;135.849;175.22;1800-18000;Tinnoset stasjon;IKKE REG;174.392;175.22;175.12;SANN;tin;Sørlandsbanen Øst;Område Sør;135.849;175.22
B28;Valdresbanen;680;(Eina) - Dokka;IKKE REG;5;101.47;148.45;0680-00001;Eina - Dokka;IKKE REG;101.47;147.33;;USANN;;Kongsvinger- og Gjøvikbanen;Område Øst;101.47;148.45
B28;Valdresbanen;680;(Eina) - Dokka;IKKE REG;5;101.47;148.45;0680-06410;Dokka stasjon;IKKE REG;147.33;148.45;147.91;SANN;dok;Kongsvinger- og Gjøvikbanen;Område Øst;101.47;148.45
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00001;Drammen - Kobbervik;I DRIFT;54.07;59.505;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-14990;Kobbervik stasjon;I DRIFT;59.505;61.001;60.98;SANN;kob;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00002;Kobbervik - Galleberg;I DRIFT;61.001;67.065;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15010;Galleberg stasjon;I DRIFT;67.065;69.725;68.14;SANN;gab;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00003;Galleberg - Holm;I DRIFT;69.725;76.238;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15030;Holm stasjon;I DRIFT;76.238;78.013;76.75;SANN;hom;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00004;Holm - Holmestrand;I DRIFT;78.013;85.378;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15050;Holmestrand stasjon;I DRIFT;85.378;86.526;86.09;SANN;hsd;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00005;Holmestrand - Nykirke;I DRIFT;86.526;91.422;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15060;Nykirke (kryssingsspor) stasjon;I DRIFT;91.422;94.07;92.75;SANN;nyk;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00006;Nykirke - Skoppum;I DRIFT;94.07;98.727;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15070;Skoppum stasjon;I DRIFT;98.727;99.965;99.54;SANN;skp;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00007;Skoppum - Barkåker;I DRIFT;99.965;107.279;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15090;Barkåker stasjon;I DRIFT;107.279;112.241;109.69;SANN;bår;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00008;Barkåker - Tønsberg;I DRIFT;112.241;113.162;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15100;Tønsberg stasjon;I DRIFT;113.162;114.367;113.926;SANN;tbg;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00009;Tønsberg - Sem;I DRIFT;114.367;120.475;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15110;Sem stasjon;I DRIFT;120.475;122.252;121.06;SANN;sem;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00010;Sem - Stokke;I DRIFT;122.252;127.755;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15120;Stokke stasjon;I DRIFT;127.755;129.364;128.24;SANN;st;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00011;Stokke - Sandefjord;I DRIFT;129.364;139.006;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15140;Sandefjord stasjon;I DRIFT;139.006;140.036;139.52;SANN;sfj;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00012;Sandefjord - Lauve;I DRIFT;140.036;148.983;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15160;Lauve stasjon;I DRIFT;148.983;150.95;149.8;SANN;lau;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-00013;Lauve - Larvik;I DRIFT;150.95;157.934;;USANN;;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15190;Larvik stasjon;I DRIFT;157.934;159.176;158.66;SANN;lvk;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15020;Sande stasjon  (NEDLAGT);NEDLAGT;;;73.02;SANN;snd;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1510;(Drammen) - Larvik;I DRIFT;2;54.07;159.176;1510-15000;Skoger stasjon  (NEDLAGT);NEDLAGT;;;63.05;SANN;skg;Vestfoldbanen;Område Oslokorridoren;54.07;192.136
B09;Vestfoldbanen;1520;(Larvik) - (Eidanger);I DRIFT;2;159.176;192.136;1520-00001;Larvik - Oklungen;I DRIFT;159.176;181.797;;USANN;;Sørlandsbanen Øst;Område Sør;54.07;192.136
B09;Vestfoldbanen;1520;(Larvik) - (Eidanger);I DRIFT;2;159.176;192.136;1520-15220;Oklungen stasjon;I DRIFT;181.797;182.927;182.1;SANN;okl;Sørlandsbanen Øst;Område Sør;54.07;192.136
B09;Vestfoldbanen;1520;(Larvik) - (Eidanger);I DRIFT;2;159.176;192.136;1520-00002;Oklungen - Eidanger;I DRIFT;182.927;192.136;;USANN;;Sørlandsbanen Øst;Område Sør;54.07;192.136
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00001;Oslo S - Bekkelaget;I DRIFT;2.403;3.9876;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05007;Bekkelaget stasjon;I DRIFT;3.9876;4.8789;4.3;SANN;bek;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00002;Bekkelaget - Ljan;I DRIFT;4.8789;6.2729;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05020;Ljan stasjon;I DRIFT;6.2729;7.361;7.15;SANN;lja;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00003;Ljan - Holmlia;I DRIFT;7.361;8.6539;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05035;Holmlia stasjon;I DRIFT;8.6539;10.3148;9.85;SANN;hlm;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00004;Holmlia - Kolbotn;I DRIFT;10.3148;12.1426;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05040;Kolbotn stasjon;I DRIFT;12.1426;13.808;12.86;SANN;kol;Østfoldbanen;Område Øst;2.403;170.123
