BANE;FRA;TIL;HASTIGHET;BESKRIVELSE;start_dato;START ÅR;START MÅNED;START DAG;slutt_dato;SLUTT ÅR;DAGER;LENGDE;KATEGORI
Rørosbanen;141,97;142,73;40;Masseutglidning;2013-05-20;2013;;;2013-11-03;2013;168;0,76;UTGLIDNING
Nordlandsbanen;137;137,15;80;Svillebytte bru;2013-05-20;2013;;;2013-06-02;2013;14;0,2;ARBEID
Nordlandsbanen;345,75;346,18;40;Skinnebytte;2013-05-20;2013;;;2013-06-02;2013;14;0,43;ARBEID
Nordlandsbanen;357,2;357,5;40;Sleng i sporet;2013-05-20;2013;;;2013-06-09;2013;21;0,3;SLENG
Nordlandsbanen;471,1;471,17;60;Fare for utgliding;2013-05-20;2013;;;2013-06-02;2013;14;0,2;UTGLIDNING
Sørlandsbanen;60,54;60,6;70;Ujevnt spor i planovergang;2013-05-20;2013;;;2013-06-02;2013;14;0,2;BALLAST
Meråkerbanen;100,42;100,44;30;Slag i sporet;2013-05-20;2013;;;2013-06-09;2013;21;0,2;SKINNE
Tinnosbanen;139,036;139,202;40;Bruarbeider;2013-05-20;2013;;;2013-05-26;2013;7;0,2;ARBEID
Østfoldbanen vestre linje;59,83;60;20;Sprekk i skinnekryss;2013-05-27;2013;;;2013-08-04;2013;70;0,2;SPORVEKSEL
Dovrebanen;90,16;90,2;40;Legge inn nystikkrenne;2013-05-27;2013;;;2013-06-09;2013;14;0,2;ARBEID
Dovrebanen;76,4;76,5;40;Massebytte;2013-05-27;2013;;;2013-06-16;2013;21;0,2;ARBEID
Dovrebanen;87,43;87,47;40;Legge inn nystikkrenne;2013-05-27;2013;;;2013-06-16;2013;21;0,2;ARBEID
Dovrebanen;330,26;330,32;40;Ustabilt spor;2013-05-27;2013;;;2013-06-02;2013;7;0,2;USTABILT SPOR
Dovrebanen;147,12;148,02;80;Slitt kontaktledning;2013-05-27;2013;;;2013-06-30;2013;35;0,9;KL
Nordlandsbanen;289,45;289,63;40;Dårlig sporveksel;2013-05-27;2013;;;2013-06-09;2013;14;0,2;SPORVEKSEL
Gjøvikbanen;72,1;72,85;40;Svillebytte;2013-05-27;2013;;;2013-06-30;2013;35;0,75;ARBEID
Bergensbanen;452,432;452,628;30;Svillebytte;2013-05-27;2013;;;2013-07-07;2013;42;0,2;ARBEID
Bergensbanen;235,3;238,5;60;Høy vannføring;2013-05-27;2013;;;2013-06-02;2013;7;3,2;ARBEID
Bergensbanen;195,3;194,4;40;Ustabilt spor grunnet utvasking;2013-05-27;2013;;;2013-06-02;2013;7;0,9;USTABILT SPOR
Bergensbanen;280;280,55;20;Høy vannføring;2013-05-27;2013;;;2013-06-02;2013;7;0,55;ARBEID
Bergensbanen;267,15;267,25;40;Høy vannføring;2013-05-27;2013;;;2013-07-14;2013;49;0,2;ARBEID
Bergensbanen;432,2;432,3;40;Rasfare;2013-05-27;2013;;;2013-07-28;2013;63;0,2;RAS
Randsfjordbanen;91,2;91,9;40;Svillebytte;2013-05-27;2013;;;2013-09-01;2013;98;0,7;ARBEID
Tinnosbanen;139,01;139,222;40;Bruarbeider;2013-05-27;2013;;;2013-09-08;2013;105;0,212;ARBEID
Dovrebanen;330,26;330,325;40;Ustabilt spor;2013-06-03;2013;;;2013-06-23;2013;21;0,2;USTABILT SPOR
Dovrebanen;93,6;98;40;Flom/vann;2013-06-03;2013;;;2013-06-09;2013;7;4,4;VANN/FLOM
Dovrebanen;143,5;143,8;40;Flom/rasfare;2013-06-03;2013;;;2013-07-14;2013;42;0,3;RAS
Dovrebanen;178,6;180,8;40;Flom/rasfare;2013-06-03;2013;;;2013-06-16;2013;14;2,2;RAS
Kongsvingerbanen;51,47;51,57;40;Ujevnt spor;2013-06-03;2013;;;2013-06-16;2013;14;0,2;UJEVNT SPOR
Rørosbanen;214,6;215,8;40;Vann gjennom fylling;2013-06-03;2013;;;2013-06-09;2013;7;1,2;DRENERING
Rørosbanen;329,45;330,6;40;Utskiftet stikkrenne;2013-06-03;2013;;;2013-06-23;2013;21;1,15;ARBEID
Rørosbanen;235,95;237,1;40;Vann gjennom fylling;2013-06-03;2013;;;2013-06-23;2013;21;1,15;DRENERING
Rørosbanen;336,2;336,35;40;Utskiftet stikkrenne;2013-06-03;2013;;;2013-08-25;2013;84;0,2;ARBEID
Rørosbanen;431,8;432;40;Sporarbeider;2013-06-03;2013;;;2013-08-04;2013;63;0,2;ARBEID
Bergensbanen;195,3;195,4;40;Ustabilt spor grunnet utvasking;2013-06-03;2013;;;2013-06-09;2013;7;0,2;USTABILT SPOR
Bergensbanen;280,15;280,25;40;Høy vannføring;2013-06-03;2013;;;2013-06-16;2013;14;0,2;ARBEID
Bergensbanen;245;245,1;40;Høy vannføring;2013-06-03;2013;;;2013-06-09;2013;7;0,2;ARBEID
Sørlandsbanen;538,9;538,95;40;Ustabilt fjell i tunnellportal;2013-06-03;2013;;;2013-10-13;2013;133;0,2;ANNEN UNDERBYGGNING
Sørlandsbanen;174,585;174,685;40;Sleng i skinnegangen;2013-06-03;2013;;;2013-06-23;2013;21;0,2;SLENG
Sørlandsbanen;79,55;79,65;40;Sleng i skinnegangen;2013-06-03;2013;;;2013-06-09;2013;7;0,2;SLENG
Østfoldbanen østre linje;22,7;22,75;40;Masseutglidning;2013-06-03;2013;;;2013-12-15;2013;196;0,2;UTGLIDNING
Østfoldbanen østre linje;27,66;27,72;40;Masseutglidning;2013-06-03;2013;;;2013-06-23;2013;21;0,2;UTGLIDNING
Dovrebanen;177,27;177,33;40;Ny stikkrenne;2013-06-10;2013;;;2013-06-16;2013;7;0,2;ARBEID
Dovrebanen;442,2;442,3;40;Utglidning;2013-06-10;2013;;;2013-07-21;2013;42;0,2;UTGLIDNING
Dovrebanen;91,03;91,07;40;Utbedring av stikkrenne;2013-06-10;2013;;;2013-06-16;2013;7;0,2;ARBEID
Dovrebanen;93,6;93,9;40;Flom;2013-06-10;2013;;;2013-07-07;2013;28;0,3;VANN/FLOM
Dovrebanen;553,41;554,54;10;Sporbytte, Stavne - Leangenbanen;2013-06-10;2013;;;2013-07-21;2013;42;1,13;ARBEID
Dovrebanen;96,73;97,52;40;Flom;2013-06-10;2013;;;2013-06-16;2013;7;0,79;VANN/FLOM
Dovrebanen;88,68;88,78;40;Setningsskade;2013-06-10;2013;;;2013-06-16;2013;7;0,2;SETNING
Kongsvingerbanen;58,08;58,93;60;Sporarbeider;2013-06-10;2013;;;2013-11-03;2013;147;0,85;ARBEID
Kongsvingerbanen;58,08;58,93;40;Sporarbeider;2013-06-10;2013;;;2013-11-03;2013;147;0,85;ARBEID
Kongsvingerbanen;21,75;22,65;40;Ustabilt spor pga arbeider;2013-06-10;2013;;;2013-07-07;2013;28;0,9;ARBEID
Nordlandsbanen;499,97;500,1;50;Solslyng;2013-06-10;2013;;;2013-06-30;2013;21;0,2;SOLSLYNG
Nordlandsbanen;533,62;533,69;40;Solslyng;2013-06-10;2013;;;2013-06-23;2013;14;0,2;SOLSLYNG
Nordlandsbanen;173,72;173,82;40;Arbeider på bru;2013-06-10;2013;;;2013-06-16;2013;7;0,2;ARBEID
Nordlandsbanen;258,77;258,9;40;Svillebytte;2013-06-10;2013;;;2013-07-21;2013;42;0,2;ARBEID
Nordlandsbanen;124,89;126,03;40;Svillebytte;2013-06-10;2013;;;2013-07-07;2013;28;1,14;ARBEID
Nordlandsbanen;149,85;150;40;Arbeider på bru;2013-06-10;2013;;;2013-06-16;2013;7;0,2;ARBEID
Nordlandsbanen;475,56;475,63;40;Bytte av stikkrenne;2013-06-10;2013;;;2013-06-23;2013;14;0,2;ARBEID
Nordlandsbanen;668,1;668,22;50;Ujevnt spor;2013-06-10;2013;;;2013-06-23;2013;14;0,2;UJEVNT SPOR
Nordlandsbanen;367,04;368,03;40;Bytte av sporveksel;2013-06-10;2013;;;2013-06-23;2013;14;0,99;ARBEID
Nordlandsbanen;226,54;226,64;40;Bytte av stikkrenne;2013-06-10;2013;;;2013-06-23;2013;14;0,2;ARBEID
Gjøvikbanen;103,9;105,5;40;Svillebytte;2013-06-10;2013;;;2013-06-23;2013;14;1,6;ARBEID
Roa-Hønefossbanen;86;86,1;40;Rasfare;2013-06-10;2013;;;2013-07-21;2013;42;0,2;RAS
Meråkerbanen;60,32;60,57;40;Solslyng;2013-06-10;2013;;;2013-07-21;2013;42;0,25;SOLSLYNG
Dovrebanen;90,16;90,2;40;Ny stikkrenne;2013-06-17;2013;;;2013-06-30;2013;14;0,2;ARBEID
Dovrebanen;247,6;247,75;40;Feil på bru etter flom;2013-06-17;2013;;;2013-06-30;2013;14;0,2;BRO
Dovrebanen;255,6;257,72;40;Flom;2013-06-17;2013;;;2013-07-21;2013;35;2,12;VANN/FLOM
Dovrebanen;518,65;518,75;40;Svillebytte;2013-06-17;2013;;;2013-07-14;2013;28;0,2;ARBEID
Dovrebanen;209;211,5;40;Flom;2013-06-17;2013;;;2013-07-21;2013;35;2,5;VANN/FLOM
Dovrebanen;312,4;312,6;40;Flom;2013-06-17;2013;;;2013-09-15;2013;91;0,2;VANN/FLOM
Dovrebanen;76,45;76,55;40;Massebytte;2013-06-17;2013;;;2013-06-30;2013;14;0,2;ARBEID
Dovrebanen;228,7;230,3;40;Flom;2013-06-17;2013;;;2013-10-20;2013;126;1,6;VANN/FLOM
Dovrebanen;232,17;236,1;40;Flom;2013-06-17;2013;;;2013-09-15;2013;91;3,93;VANN/FLOM
Dovrebanen;273,75;278,4;40;Flom;2013-06-17;2013;;;2013-08-18;2013;63;4,65;VANN/FLOM
Dovrebanen;213,65;213,7;40;Flom;2013-06-17;2013;;;2013-10-27;2013;133;0,2;VANN/FLOM
Rørosbanen;303,45;303,58;40;Sleng i sporet;2013-06-17;2013;;;2013-07-07;2013;21;0,2;SLENG
Rørosbanen;311;312,5;40;Flomskade;2013-06-17;2013;;;2013-06-23;2013;7;1,5;VANN/FLOM
Rørosbanen;349;349,2;40;Ustabilt spor;2013-06-17;2013;;;2013-08-25;2013;70;0,2;USTABILT SPOR
Rørosbanen;496,48;496,54;40;Ujevnt spor;2013-06-17;2013;;;2013-07-07;2013;21;0,2;UJEVNT SPOR
Nordlandsbanen;658,03;658,08;20;Sleng i sporet;2013-06-17;2013;;;2013-06-30;2013;14;0,2;SLENG
Nordlandsbanen;183,71;183,81;40;Stikkrennebytte;2013-06-17;2013;;;2013-07-14;2013;28;0,2;ARBEID
Gjøvikbanen;103,9;106,74;40;Svillebytte;2013-06-17;2013;;;2013-07-14;2013;28;2,84;ARBEID
Bergensbanen;325,95;326;40;Telekul;2013-06-17;2013;;;2013-06-30;2013;14;0,2;TELEHIV
Sørlandsbanen;133,36;133,46;40;Svillebytte;2013-06-17;2013;;;2013-07-14;2013;28;0,2;ARBEID
Sørlandsbanen;130,4;130,566;40;Svillebytte;2013-06-17;2013;;;2013-08-11;2013;56;0,2;ARBEID
Vestfoldbanen;157,766;157,787;50;Feil på bru;2013-06-17;2013;;;2013-06-30;2013;14;0,2;BRO
Rørosbanen;432,95;432,97;40;Sleng i skinnegangen;2013-06-24;2013;;;2013-07-14;2013;21;0,2;SLENG
Nordlandsbanen;475,44;475,63;40;Bytte av stikkrenne;2013-06-24;2013;;;2013-07-14;2013;21;0,2;ARBEID
Gjøvikbanen;36,45;37,52;40;Innkobling av Jensrudstasjon;2013-06-24;2013;;;2013-06-30;2013;7;1,07;ARBEID
Gjøvikbanen;115,8;115,9;20;Fare for utgliding;2013-06-24;2013;;;2013-06-30;2013;7;0,2;UTGLIDNING
Solørbanen;117,4;117,84;60;Ujevnt spor;2013-06-24;2013;;;2013-08-04;2013;42;0,44;UJEVNT SPOR
Dovrebanen;174,47;174,7;40;Solslyng;2013-07-01;2013;;;2013-07-07;2013;7;0,23;SOLSLYNG
Dovrebanen;117,12;117,17;40;Solslyng;2013-07-01;2013;;;2013-07-14;2013;14;0,2;SOLSLYNG
Dovrebanen;99,75;99,77;40;Solslyng;2013-07-01;2013;;;2013-07-14;2013;14;0,2;SOLSLYNG
Dovrebanen;171,95;172,05;40;Solslyng;2013-07-01;2013;;;2013-07-14;2013;14;0,2;SOLSLYNG
Dovrebanen;90,22;90,45;40;Ny stikkrenne;2013-07-01;2013;;;2013-07-21;2013;21;0,23;ARBEID
Dovrebanen;76,4;76,56;40;Massebytte;2013-07-01;2013;;;2013-07-21;2013;21;0,2;ARBEID
Rørosbanen;186,29;187,05;40;Bytte av stikkrenne;2013-07-01;2013;;;2013-08-04;2013;35;0,76;ARBEID
Rørosbanen;165,97;166,03;40;Bytte av stikkrenne;2013-07-01;2013;;;2013-08-04;2013;35;0,2;ARBEID
Rørosbanen;211,5;211,56;40;Bytte av stikkrenne;2013-07-01;2013;;;2013-07-07;2013;7;0,2;ARBEID
Rørosbanen;181,48;183,16;40;Bytte av stikkrenne;2013-07-01;2013;;;2013-07-14;2013;14;1,68;ARBEID
Rørosbanen;363,4;363,6;60;Ujevnt spor;2013-07-01;2013;;;2013-07-07;2013;7;0,2;UJEVNT SPOR
Nordlandsbanen;369,68;369,71;40;Gjenomtrenging av vann;2013-07-01;2013;;;2013-07-14;2013;14;0,2;VANN/FLOM
Gjøvikbanen;72,2;74,49;40;Dårlige sviller;2013-07-01;2013;;;2013-07-07;2013;7;2,29;SVILLE
Gjøvikbanen;115,7;115,8;40;Fare for utgliding;2013-07-01;2013;;;2013-07-14;2013;14;0,2;UTGLIDNING
Gjøvikbanen;115,7;115,8;20;Fare for utgliding;2013-07-01;2013;;;2013-07-14;2013;14;0,2;UTGLIDNING
Meråkerbanen;52,73;53,5;60;Dårlig fylling;2013-07-01;2013;;;2013-10-20;2013;112;0,77;ANNEN UNDERBYGGNING
Dovrebanen;220,3;220,65;40;Masseutglidning;2013-07-08;2013;;;2013-09-01;2013;56;0,35;UTGLIDNING
Dovrebanen;136,5;136,8;40;Ujevnt spor;2013-07-08;2013;;;2013-11-03;2013;119;0,3;UJEVNT SPOR
Kongsvingerbanen;21,61;22,65;40;Sporvekslene 8, 16 og 51 i Lillestrøm st. er klavelåst, samt ustabilt spor p.g.a. gravearbeider;2013-07-08;2013;;;2013-08-18;2013;42;1,04;ARBEID
Rørosbanen;495,44;495,47;40;Bruarbeider;2013-07-08;2013;;;2013-09-15;2013;70;0,2;ARBEID
Rørosbanen;303,45;303,85;40;Sleng i sporet;2013-07-08;2013;;;2013-07-21;2013;14;0,4;SLENG
Gjøvikbanen;54,2;54,3;20;Masseutglidning;2013-07-08;2013;;;2013-07-28;2013;21;0,2;UTGLIDNING
Gjøvikbanen;73,2;74,49;40;Dårlige sviller;2013-07-08;2013;;;2013-08-04;2013;28;1,29;SVILLE
Bergensbanen;197,45;197,55;60;Ujevnt spor;2013-07-08;2013;;;2013-07-14;2013;7;0,2;UJEVNT SPOR
Vestfoldbanen;88,5;89,7;50;Plaskeparti;2013-07-08;2013;;;2013-08-11;2013;35;1,2;PLASKEPARTI
Bratsbergbanen;166,856;166,965;40;Sump i skinnegang;2013-07-08;2013;;;2013-11-24;2013;140;0,2;SØKK/SENKNING/SVANK
Ofotbanen;30,13;30,55;30;Sleng i sporet;2013-07-08;2013;;;2013-08-18;2013;42;0,42;SLENG
Ofotbanen;40,064;40,863;40;Anleggsarbeid;2013-07-08;2013;;;2013-07-28;2013;21;0,799;ARBEID
Rørosbanen;241,48;241,6;40;Tendens til solslyng;2013-07-15;2013;;;2013-07-21;2013;7;0,2;SOLSLYNG
Rørosbanen;183,08;183,16;40;Bytte av stikkrenne;2013-07-15;2013;;;2013-08-04;2013;21;0,2;ARBEID
Nordlandsbanen;304,8;305,1;40;Fare for utgliding;2013-07-15;2013;;;2013-08-04;2013;21;0,3;UTGLIDNING
Nordlandsbanen;650,75;651,13;60;Setninger i sporet;2013-07-15;2013;;;2013-07-28;2013;14;0,38;SETNING
Dovrebanen;117,12;117,18;40;Ujevnt spor;2013-07-22;2013;;;2013-08-11;2013;21;0,2;UJEVNT SPOR
Dovrebanen;102,65;102,75;40;Ujevnt spor;2013-07-22;2013;;;2013-07-28;2013;7;0,2;UJEVNT SPOR
Dovrebanen;151,9;152;40;Ujevnt spor;2013-07-22;2013;;;2013-08-04;2013;14;0,2;UJEVNT SPOR
Dovrebanen;133,9;134,1;40;Ujevnt spor;2013-07-22;2013;;;2013-07-28;2013;7;0,2;UJEVNT SPOR
Dovrebanen;255,6;257,81;40;Flomskade;2013-07-22;2013;;;2013-10-27;2013;98;2,21;VANN/FLOM
Dovrebanen;171,95;172,05;40;Ujevnt spor;2013-07-22;2013;;;2013-09-15;2013;56;0,2;UJEVNT SPOR
Rørosbanen;257,07;264,45;40;Sporombygging;2013-07-22;2013;;;2013-07-28;2013;7;7,38;ARBEID
Nordlandsbanen;553,41;554,54;10;Sporbytte, Stavne - Leangenbanen;2013-07-22;2013;;;2013-07-28;2013;7;1,13;ARBEID
Bergensbanen;385,06;385,72;40;Pga smal plattform i spor 1;2013-07-22;2013;;;2013-09-29;2013;70;0,66;ANNET
Vestfoldbanen;114,56;114,6;40;Solslyng;2013-07-22;2013;;;2013-08-04;2013;14;0,2;SOLSLYNG
Hovedbanen;1,96;2,4;40;Arbeider i nabospor;2013-07-22;2013;;;2013-08-04;2013;14;0,44;ARBEID
Drammenbanen;4,55;6,32;40;Ujevnt spor etter arbeid;2013-07-22;2013;;;2013-08-04;2013;14;1,77;ARBEID
Ofotbanen;24,48;25,72;40;Svillebytte;2013-07-22;2013;;;2013-08-18;2013;28;1,24;ARBEID
Dovrebanen;99,75;99,77;40;Ujevnt spor;2013-07-29;2013;;;2013-08-11;2013;14;0,2;UJEVNT SPOR
Dovrebanen;133,75;134,1;40;Ujevnt spor;2013-07-29;2013;;;2013-09-01;2013;35;0,35;UJEVNT SPOR
Dovrebanen;333,1;333,9;50;Ujevnt spor;2013-07-29;2013;;;2013-08-18;2013;21;0,8;UJEVNT SPOR
Dovrebanen;102,65;103,75;40;Ujevnt spor;2013-07-29;2013;;;2013-08-11;2013;14;1,1;UJEVNT SPOR
Dovrebanen;87,8;88;40;Ujevnt spor;2013-07-29;2013;;;2013-08-25;2013;28;0,2;UJEVNT SPOR
Dovrebanen;174,05;174,47;40;Ujevnt spor;2013-07-29;2013;;;2013-09-08;2013;42;0,42;UJEVNT SPOR
Dovrebanen;281,45;282;40;Dårlige sviller, ujevnt spor;2013-07-29;2013;;;2013-09-15;2013;49;0,55;SVILLE
Dovrebanen;553,41;554,54;10;Sporbytte, Stavne - Leangenbanen;2013-07-29;2013;;;2013-08-18;2013;21;1,13;ARBEID
Nordlandsbanen;422,9;423,06;60;Sleng i skinnegangen;2013-07-29;2013;;;2013-09-15;2013;49;0,2;SLENG
Nordlandsbanen;650,75;650,81;60;Setninger i sporet;2013-07-29;2013;;;2013-09-15;2013;49;0,2;SETNING
Gjøvikbanen;73,9;74,49;60;Dårlige sviller;2013-07-29;2013;;;2014-05-18;2014;294;0,59;SVILLE
Bergensbanen;432,29;432,3;40;Rasfare;2013-07-29;2013;;;2013-10-06;2013;70;0,2;RAS
Sørlandsbanen;98,5;98,6;40;Sleng i sporet;2013-07-29;2013;;;2013-08-18;2013;21;0,2;SLENG
Sørlandsbanen;202,5;203;60;Sleng i sporet;2013-07-29;2013;;;2013-09-01;2013;35;0,5;SLENG
Vestfoldbanen;78,85;78,95;70;Sleng i skinnegangen;2013-07-29;2013;;;2013-08-18;2013;21;0,2;SLENG
Ofotbanen;40,064;41,41;30;Anleggsarbeid;2013-07-29;2013;;;2013-09-15;2013;49;1,346;ARBEID
Ofotbanen;1,308;3,003;20;Nytt spor;2013-07-29;2013;;;2013-08-11;2013;14;1,695;ARBEID
Østfoldbanen vestre linje;1,48;2,4;40;Ujevnt spor;2013-08-05;2013;;;2013-08-11;2013;7;0,92;UJEVNT SPOR
Østfoldbanen vestre linje;12,6;13,3;40;Bytte av sporveksel;2013-08-05;2013;;;2013-08-25;2013;21;0,7;ARBEID
Dovrebanen;151,9;154,15;40;Ujevnt spor;2013-08-05;2013;;;2013-08-11;2013;7;2,25;UJEVNT SPOR
Dovrebanen;216,6;216,8;40;Ujevnt spor;2013-08-05;2013;;;2013-08-18;2013;14;0,2;UJEVNT SPOR
Dovrebanen;143,3;143,9;40;Ujevnt spor;2013-08-05;2013;;;2013-09-15;2013;42;0,6;UJEVNT SPOR
Rørosbanen;342,15;342,4;40;Solslyng;2013-08-05;2013;;;2013-10-20;2013;77;0,25;SOLSLYNG
Rørosbanen;231,26;231,8;40;Solslyng;2013-08-05;2013;;;2013-08-25;2013;21;0,54;SOLSLYNG
Rørosbanen;430,75;432;40;Sporarbeider;2013-08-05;2013;;;2013-09-15;2013;42;1,25;ARBEID
Rørosbanen;443,01;443,34;30;Solslyng;2013-08-05;2013;;;2013-08-11;2013;7;0,33;SOLSLYNG
Rørosbanen;312,05;312,15;40;Solslyng;2013-08-05;2013;;;2013-08-25;2013;21;0,2;SOLSLYNG
Rørosbanen;331;331,2;40;Solslyng;2013-08-05;2013;;;2013-09-08;2013;35;0,2;SOLSLYNG
Nordlandsbanen;94,92;96,04;40;Solslyng;2013-08-05;2013;;;2013-08-25;2013;21;1,12;SOLSLYNG
Nordlandsbanen;167,2;167,6;60;Ujevnt spor;2013-08-05;2013;;;2013-10-06;2013;63;0,4;UJEVNT SPOR
Nordlandsbanen;717,76;717,78;60;Sleng i skinnegangen;2013-08-05;2013;;;2013-10-13;2013;70;0,2;SLENG
Nordlandsbanen;672,33;672,34;60;Setninger i sporet;2013-08-05;2013;;;2013-10-13;2013;70;0,2;SETNING
Bergensbanen;175,4;175,5;40;Ujevnt spor;2013-08-05;2013;;;2013-08-11;2013;7;0,2;UJEVNT SPOR
Bergensbanen;208,5;208,6;40;Ujevnt spor;2013-08-05;2013;;;2013-08-11;2013;7;0,2;UJEVNT SPOR
Solørbanen;132,75;132,82;40;Ujevnt spor;2013-08-05;2013;;;2013-08-18;2013;14;0,2;UJEVNT SPOR
Ofotbanen;26,36;27,09;40;Svillebytte;2013-08-05;2013;;;2013-08-25;2013;21;0,73;ARBEID
Østfoldbanen vestre linje;1,96;2,76;40;Ujevnt spor;2013-08-12;2013;;;2013-08-18;2013;7;0,8;UJEVNT SPOR
Dovrebanen;154;154,15;40;Ujevnt spor;2013-08-12;2013;;;2013-10-27;2013;77;0,2;UJEVNT SPOR
Rørosbanen;409,71;409,75;40;Ny stikkrenne;2013-08-12;2013;;;2013-09-15;2013;35;0,2;ARBEID
Sørlandsbanen;184,6;185,8;40;Skinnebytte;2013-08-12;2013;;;2013-09-01;2013;21;1,2;ARBEID
Sørlandsbanen;129,346;129,486;40;Ballastrensing og svillebytte;2013-08-12;2013;;;2013-09-29;2013;49;0,2;ARBEID
Vestfoldbanen;158,463;158,942;40;Svillebytte;2013-08-12;2013;;;2013-08-18;2013;7;0,479;ARBEID
Meråkerbanen;45,76;45,9;40;Solslyng;2013-08-12;2013;;;2013-10-27;2013;77;0,2;SOLSLYNG
Hovedbanen;1,48;1,88;40;Ujevnt spor;2013-08-12;2013;;;2013-09-01;2013;21;0,4;UJEVNT SPOR
Dovrebanen;333,1;335,75;50;Ujevnt spor;2013-08-19;2013;;;2013-09-15;2013;28;2,65;UJEVNT SPOR
Dovrebanen;276,85;278,4;40;Flomskade;2013-08-19;2013;;;2013-09-15;2013;28;1,55;VANN/FLOM
Rørosbanen;181,23;182,23;40;Stikkrennebytte;2013-08-19;2013;;;2013-08-25;2013;7;1;ARBEID
Nordlandsbanen;68,97;69,05;10;Skade på bru;2013-08-19;2013;;;2013-09-01;2013;14;0,2;BRO
Vestfoldbanen;158,38;158,565;40;Svillebytte;2013-08-19;2013;;;2013-09-01;2013;14;0,2;ARBEID
Solørbanen;132,72;132,82;40;Ujevnt spor;2013-08-19;2013;;;2013-08-25;2013;7;0,2;UJEVNT SPOR
Østfoldbanen vestre linje;123,05;123,15;40;Bruarbeider;2013-08-26;2013;;;2013-10-20;2013;56;0,2;ARBEID
Dovrebanen;222,9;224,2;40;Flomskade;2013-08-26;2013;;;2013-09-01;2013;7;1,3;VANN/FLOM
Rørosbanen;467,48;467,58;20;Rasfare;2013-08-26;2013;;;2013-10-20;2013;56;0,2;RAS
Rørosbanen;349;350,25;40;Feil på stikkrenne;2013-08-26;2013;;;2013-09-08;2013;14;1,25;DRENERING
Nordlandsbanen;199,11;199,26;40;Innlegging av trau;2013-08-26;2013;;;2013-09-29;2013;35;0,2;ARBEID
Nordlandsbanen;152,27;152,42;40;Brubytte;2013-08-26;2013;;;2013-10-06;2013;42;0,2;ARBEID
Gjøvikbanen;4;4,3;40;Arbeider i spor /brubytte;2013-08-26;2013;;;2013-12-01;2013;98;0,3;ARBEID
Gjøvikbanen;53,75;54,25;40;Skinnebytte;2013-08-26;2013;;;2013-10-06;2013;42;0,5;ARBEID
Sørlandsbanen;183,4;184,6;40;Skinnebytte;2013-08-26;2013;;;2013-09-08;2013;14;1,2;ARBEID
Sørlandsbanen;92,29;93,141;40;Ujevnt spor;2013-08-26;2013;;;2013-09-01;2013;7;0,851;UJEVNT SPOR
Hovedbanen;13,7;13,9;40;Ujevnt spor / svillebytte;2013-08-26;2013;;;2013-09-08;2013;14;0,2;ARBEID
Drammenbanen;50,5;49,9;40;Nye sporveksler;2013-08-26;2013;;;2013-09-08;2013;14;0,6;SPORVEKSEL
Drammenbanen;49,9;50,05;40;Nye sporveksler;2013-08-26;2013;;;2013-09-08;2013;14;0,2;SPORVEKSEL
Ofotbanen;28,1;29,51;40;Svillebytte;2013-08-26;2013;;;2013-09-08;2013;14;1,41;ARBEID
Østfoldbanen vestre linje;85,74;85,87;40;Sporarbeider;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Østfoldbanen vestre linje;107,11;107,16;40;Sporarbeider;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Dovrebanen;88,63;89,3;40;Stikkrennebytte;2013-09-02;2013;;;2013-09-15;2013;14;0,67;ARBEID
Dovrebanen;146,63;147,15;40;Svillebytte;2013-09-02;2013;;;2013-10-13;2013;42;0,52;ARBEID
Dovrebanen;77,52;77,61;40;Masseskifte;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Dovrebanen;223,8;224,2;40;Flomskade;2013-09-02;2013;;;2013-09-08;2013;7;0,4;VANN/FLOM
Dovrebanen;122,05;122,2;40;Stikkrennebytte;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Rørosbanen;181,23;182,23;40;Stikkrennebytte;2013-09-02;2013;;;2013-09-15;2013;14;1;ARBEID
Nordlandsbanen;428,68;428,72;70;Setninger i sporet;2013-09-02;2013;;;2013-12-01;2013;91;0,2;SETNING
Nordlandsbanen;474,8;475;40;Setninger i sporet;2013-09-02;2013;;;2013-09-15;2013;14;0,2;SETNING
Nordlandsbanen;455,3;455,42;40;Ujevnt spor;2013-09-02;2013;;;2013-09-15;2013;14;0,2;UJEVNT SPOR
Bergensbanen;217,62;217,72;40;Masseskifte;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Vestfoldbanen;185,24;185,374;40;Svillebytte;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Vestfoldbanen;189,2;189,4;40;Svillebytte;2013-09-02;2013;;;2013-09-15;2013;14;0,2;ARBEID
Meråkerbanen;83,3;83,34;40;Solslyng;2013-09-02;2013;;;2013-10-20;2013;49;0,2;SOLSLYNG
Østfoldbanen vestre linje;81,4;81,82;40;Sporarbeider;2013-09-09;2013;;;2013-09-15;2013;7;0,42;ARBEID
Østfoldbanen vestre linje;158,05;158,15;40;Bruarbeider;2013-09-09;2013;;;2013-12-08;2013;91;0,2;ARBEID
Dovrebanen;223,9;224,2;40;Flomskade;2013-09-09;2013;;;2013-11-03;2013;56;0,3;VANN/FLOM
